"location","status_id","created_at","text"
"Mexico City, Mexico","1117127905480331264",2019-04-13 18:10:22,"@Kattavernd Bernie Sanders pushes back at critics of his new wealth: 'I didn't know it was a  https://t.co/CvqRypAvgK"
"Mexico City, Mexico","1117062474031722497",2019-04-13 13:50:22,"@Kattavernd Read: House Committee letter to the IRS demanding Trump's tax returns House Ways  https://t.co/J4verNbqF8"
"Washington","1117127892138364928",2019-04-13 18:10:19,"Democrats set April deadline for IRS on Trump taxes https://t.co/CVRZ4JBMMO"
"Detroit, MI","1117127877122719744",2019-04-13 18:10:15,"#Death and #Taxes.
Gettin all my tax stuff together last minute. Always fun living on the edge of your seat <U+0001F919><U+0001F919><U+0001F919>
Have a good day y'all and go chase that paper<U+0001F49A><U+0001F49A><U+0001F49A> https://t.co/QVPhuh45Pf"
"Las Vegas, NV","1117127831841058827",2019-04-13 18:10:04,"This weekend only! Enjoy our #TaxDaySale by saving 15% on rooms, enjoy discounted resort fees &amp; MORE. #LasVegas is waiting for you. Book today: https://t.co/K2HoOgVB4m https://t.co/1beR612IKt"
"Atlanta, GA","1117127812069175301",2019-04-13 18:10:00,"Something changes every year during tax season. No wonder we feel like this! https://t.co/mc36QY3278"
"Redwood City, CA","1117127810441797633",2019-04-13 18:09:59,"Cybercriminals Spoof Major Accounting and Payroll Firms in Tax Season #Malware Campaigns https://t.co/NTSJzzpd87 https://t.co/lGCiRbAArc"
"United States","1117127798622126080",2019-04-13 18:09:57,"@MSNBC Are they getting paid with tax$$$$ ?"
"United States","1117123724241702912",2019-04-13 17:53:45,"@realDonaldTrump trump and GOP gave tax cuts to their rich donors which raised the taxes on middle class. trump and GOP are going to make sure the middle class does not have any healthcare while the taxes we pay gives them free taxpayer paid healthcare...Is that fair?"
"Illinois, USA","1117127754741424129",2019-04-13 18:09:46,"@rhonda_harbison @socalcctv @DNCWarRoom @realDonaldTrump U stood ignorant liberal nitwit actually you are clueless Democrats are the party who has destroyed the middle class n do nothing but tax n spend on shit that is illegal. So keep looking like a fucking stupid liberal u twitwad #Trump2020  #VoteRedToSaveAmerica"
"Otsego County, NY","1117127745836920833",2019-04-13 18:09:44,"@JulieMooney15 @johnlundin @bridget_joy_ I and you don't damn them. They damn themselves by doing the worst of crimes. I am a people person, you perhaps may not think that from this discussion. But for criminals who are that vicious. I'd prefer that tax money go to something other than feeding an animal in a box."
"Atlanta, GA","1117127743068622856",2019-04-13 18:09:43,"Tax season rolls on as more Americans find themselves victims of Republican tax hike https://t.co/UbjoLX8UQ7"
"Port Charlotte, FL","1117127722180980736",2019-04-13 18:09:38,"Let's see the tax returns of everyone in Congress's."
"Phoenix","1117127712504594433",2019-04-13 18:09:36,"I didn’t even realize i got my tax refund in my account 3 days ago lmaooo"
"Antioch, CA","1117127691734540288",2019-04-13 18:09:31,"House Democrats Give IRS New Deadline of April 23 to Hand Over Trump Tax Returns https://t.co/AzVydSqxmK"
"USA","1117127685271060480",2019-04-13 18:09:30,"@thehill So all candidates will be required to release tax returns or just him? Are all elected officials ready &amp; willing to produce these documents? We’re thinking of implementing this at my workplace. Many professional licenses already require it in FL for even front line employees."
"Michigan, USA","1117127685266968576",2019-04-13 18:09:30,"In the spirit of tax season, check out how taxes from short term gains kill performance vs long term holding...esp the case for portfolios &gt;$100k. Not surprising the wealthy rarely trade.

Link to spreadsheet with calcs below. Play around w/ the numbers!

https://t.co/0XuBEWkkMR https://t.co/mQOQGiFBv9"
"california","1117127660419706880",2019-04-13 18:09:24,"got my state tax return

should i fuck it up at the souplantation solo"
"Columbus, Ohio","1117127654895964161",2019-04-13 18:09:22,"Agreeance. Abolish the income tax! https://t.co/ip0ymQbmRn"
"Dallas,Tx.","1117127644720586754",2019-04-13 18:09:20,"@MashReez @DavidBCollum @DiMartinoBooth @Quillintel also creates fake taxes.
 If they keep it up and begin the threat to tax trades/capital gains higher...just another ploy to take our money, then tank the market.. #notrust"
"New England","1117127627100311553",2019-04-13 18:09:16,"@RepRichardNeal Why are you extending the ""deadline"" to the 23rd for IRS to produce Shitler's tax returns? Are the Democrats really what the trump party says you are: snowflakes? You need to stop asking ""pretty please"" and start enforcing the law, which says they MUST be produced"
"Jupiter","1117127597115101184",2019-04-13 18:09:09,"@cryptobaba_ @Er_Ghazi @dhruv_rathee Hope French Government won't lie 

https://t.co/0x0S0kn2CQ"
"Los Angeles, CA","1117127554727440384",2019-04-13 18:08:58,"New bill by @SenWarren (@TheDemocrats) introduced: A bill to amend the Internal Revenue Code of 1986 to establish a free on-line tax preparation and filing service and programs that allow taxpayers to access third-party provided tax return information.... https://t.co/fIbv1PAYLP https://t.co/MHngvSb2NS"
"San Diego, CA","1117127532908650497",2019-04-13 18:08:53,"@StephenMoorer @wikileaks ""For the record… @wikileaks has been encouraging whistleblowers to leak Trump's tax returns since well before the election,"" per analyst Ben Spielberg."
"Texas, USA","1117127531763851264",2019-04-13 18:08:53,"Untangling a property tax mess: Grapevine-Colleyville ISD board president's case shows a system flaw | Watchdog | Dallas News

FYI  https://t.co/hopbs0gztE"
"Texas, USA","1117066369265209347",2019-04-13 14:05:51,"Dan Patrick threatens to use ""nuclear option"" to skirt Senate tradition and bring property tax bill to the floor https://t.co/HGtkT6cgJg via @TexasTribune"
"USA","1117127529687547906",2019-04-13 18:08:52,"House panel chairman gives IRS April 23 deadline on Trump taxes https://t.co/cXCRI4R8Ee"
"Atlanta, GA","1117127521051586560",2019-04-13 18:08:50,"Is Trumo lying about being under audit?  Why can’t he release tax returns for years for which he isn’t still under audit?  If his base would not abandon him for shooting someone, they won’t abandon him when tax returns are released no matter what. https://t.co/1kIb78yS8G"
"Woodmere, NY","1117127476306743297",2019-04-13 18:08:40,"@jamacia813 @Idclair @38specialcolt @CruellasBFF @BookerPrint @PradierJ @SofiaMancuso3 @LoveAlwaysIris @Cruellaisdevine @oftheopposition @JoyceWhiteVance @dowdyjackson @koolkaryn @KD0314 @Cmusiclover @lorac328 @ecorse1 @minhtngo @embeessem @myawesomelife4 @Top_Sergeant @edwardyoung21 @SBFNC No that’s not the answer Wendi. The Repug’s investigated Obama’s tax returns 51!They should be available to for the public and for house committees.And Donald will not be able to not release his to House Ways and Means.Congress already passed a bill requiring all candidates 10yrs"
"Detroit Michigan","1117127465443500032",2019-04-13 18:08:37,"I'm raising money for Try get rid of unwanted tax bill. Click to Donate:  https://t.co/g6MgGNSNwW via @gofundme"
"Calgary, Alberta","1117107433954889728",2019-04-13 16:49:01,"@lucyhargreaves4 @cathmckenna Real action to liberals means flying everywhere leaving a carbon footprint the size of Godzilla and giving  carbon tax dollars to one of the richest families in Canada to buy fridges."
"Calgary, Alberta","1117127464797388800",2019-04-13 18:08:37,"@ktorrie @cathmckenna @LPC_O You actually have such a low opinion of Canadians and think they are so dumb they need to be told to claim their tax rebates? Like your doing us a big favour? Get bent."
"San Antonio, TX","1117127453816885248",2019-04-13 18:08:34,"@maxwellhwhite @daveweigel Words can mean whatever we want now. Just put some words together and make stuff up.

like ""Max White is wanted for tax evasion and public drunkenness in Canada""

Fun!"
"USA","1117127453770690560",2019-04-13 18:08:34,"@hollowcore I use a tax professional, costs me around 150, but I have never been happier."
"Brooklyn, NY","1117127447210803205",2019-04-13 18:08:33,"For all the right's talk about the evils of socialism, their ""tax cut"" amounted to people in blue states sending checks to people in red states."
" Cincinnati","1117127439170326528",2019-04-13 18:08:31,"It’s crazy you gotta pay taxes on your income, city, state, county. Then pay to file your taxes. Then have to sometimes pay in more taxes, that you owe. We still paying sales tax on everything and swerving potholes. America = the biggest finesse. https://t.co/Y4fQBmS2t9"
"Fort Lauderdale, FL","1117120964234493953",2019-04-13 17:42:47,"Democrats Just Dropped The Hammer On The IRS To Get Trump’s Tax Returns https://t.co/QDKf4GzKYC"
"Fort Lauderdale, FL","1117127407335555073",2019-04-13 18:08:23,"Under Section 6103 of our tax code, Treasury officials “shall” turn over the tax returns “upon written request” of the chair of either congressional tax committee or the federal employee who runs Congress's Joint Committee on Taxation. https://t.co/w7keKEo0Iq"
"Fort Lauderdale, FL","1117119247287771136",2019-04-13 17:35:58,"“They have reasonably expected this disclosure for decades, and if candidates won’t release the information willingly, then we need a law in place that requires it.” https://t.co/IsiHzqNlyb"
"Mobile, AL","1117127386502397953",2019-04-13 18:08:18,"@CoyfeeShoppe @JackieB31619984 @GOPLeader No it’s not, it’s not about an agreement, look it up.  If it was law, I’d be all for it!  Thats like congress making you give them your tax returns because they want to see if you have broken the law..  Not because they have factual eveidence that you may have!"
"Los Angeles, CA","1117127378281611264",2019-04-13 18:08:16,"Need to Know: How you can use your tax refund to boost your credit score  https://t.co/Kn6s8e9mKE"
"New Jersey, USA","1117127374536101888",2019-04-13 18:08:15,"@realDonaldTrump Sir please , please do not send illegals to sanctuary cities. I’m a Jersey man and I for one don’t want that in my beautiful state. Don’t want extra crime and my tax money honing to ppl who don’t belong here illegally. My kids safety is my concern Sir. God Bless"
"Pompano Beach, Florida","1117127359478554629",2019-04-13 18:08:12,"JOB: Boca Raton FL USA - Accountant I/ Tax Exemption Specialist 3529 - Accountant I- Tax Exemption Specia: Accountant I- Tax Exemption Specialist 3529 Location Boca Raton FL Duration 6 months Contract to hire Compensati.. JOBS #POMPANO BEACH FLORIDA https://t.co/PKiXYOhv84"
"South Carolina, USA","1117127339966652416",2019-04-13 18:08:07,"@OANN When all of Congress gives up their tax returns, we'll worry about Trump's after that"
"California, USA","1117102670769037312",2019-04-13 16:30:06,"@BreitbartNews tRumPity voters screwed by the GOP’s tax plan. The 2017 GOP tax cut, spiking federal deficit, many middle-class Americans are winding up having to pay more because the bill eliminated multiple deductions used by middle-class families to lower their annual..."
"California, USA","1117084663493738499",2019-04-13 15:18:32,"@GOP @IvankaTrump Jared Kushner makes millions and pays no taxes, I make 65K and I have a tax increase. FUBAR! Tax Reform, ALL PAY https://t.co/XGKFPTCD2b…"
"California, USA","1117127149280870400",2019-04-13 18:07:22,"@TomiLahren @CoryBooker Tax refunds are larger by an average of $22 after fifth week of the 2018 filing season, REMINDER for us mortals good only until 2025 &lt;&gt;#maga2020 &lt;&gt;#kag2020 #goptaxscam"
"California, USA","1117102593128288257",2019-04-13 16:29:47,"@BreitbartNews ...tax payments. Among other things, the tax bill capped deductions for taxes paid to state and local governments, while massively increasing the amount of money you must donate to qualify for a charitable giving deduction. tRumPity voters who have done their taxes are not happy"
"California, USA","1117127338544652290",2019-04-13 18:08:07,"@BreitbartNews tax All this talk about a 70% tax rate on earnings above 10 million has me terrified.

Have you ever tried squeaking by on $27,000 a<U+FFFC> day? https://t.co/lWzRFdd3KN"
"Illinois, USA","1117127329887793154",2019-04-13 18:08:05,"Everybody got their tax money and blew through it. I’m here still waiting on mine! <U+0001F644>"
"Texas, USA","1117127311231463424",2019-04-13 18:08:00,"@MSNBC Personally, I’d like to see every congressman and senators tax returns!"
